# k_step gamma S_color
40 4.600000e-03 8.330000e-02
30 6.700000e-03 5.800000e-02
26 8.600000e-03 4.190000e-02
23 8.400000e-03 3.660000e-02
20 9.800000e-03 2.870000e-02
18 1.250000e-02 1.990000e-02
17 1.350000e-02 1.610000e-02
16 1.590000e-02 8.500000e-03
15 1.630000e-02 1.120000e-02
1000 3.000000e-04 1.480000e-01
100 1.100000e-03 1.118000e-01
65 2.300000e-03 1.082000e-01
50 2.800000e-03 9.770000e-02
40 4.600000e-03 8.320000e-02
30 5.600000e-03 7.010000e-02
26 8.600000e-03 3.060000e-02
23 1.030000e-02 1.390000e-02
20 1.260000e-02 1.700000e-02
18 1.300000e-02 1.120000e-02
17 1.420000e-02 1.310000e-02
16 1.600000e-02 1.580000e-02
15 1.700000e-02 2.750000e-02
1000 0.000000e+00 1.257000e-01
100 1.900000e-03 9.750000e-02
65 1.900000e-03 6.900000e-02
50 3.700000e-03 8.700000e-02
40 4.200000e-03 9.010000e-02
30 6.000000e-03 9.400000e-02
26 7.600000e-03 6.900000e-02
23 9.700000e-03 5.020000e-02
20 1.110000e-02 3.120000e-02
18 1.140000e-02 2.010000e-02
17 1.500000e-02 1.510000e-02
16 1.770000e-02 2.800000e-03
15 1.750000e-02 5.800000e-03
1000 0.000000e+00 1.318000e-01
100 1.400000e-03 1.099000e-01
65 2.600000e-03 9.410000e-02
50 2.700000e-03 9.590000e-02
40 4.700000e-03 8.550000e-02
30 6.900000e-03 6.900000e-03
26 6.600000e-03 6.780000e-02
23 9.400000e-03 7.060000e-02
20 1.050000e-02 2.690000e-02
18 1.280000e-02 1.800000e-02
17 1.330000e-02 1.160000e-02
16 1.610000e-02 9.200000e-03
15 1.440000e-02 5.500000e-03
1000 1.000000e-04 1.599000e-01
100 1.700000e-03 1.124000e-01
65 1.900000e-03 1.024000e-01
50 3.800000e-03 9.380000e-02
40 3.700000e-03 7.770000e-02
30 7.000000e-03 8.700000e-02
26 7.900000e-03 2.960000e-02
23 1.020000e-02 3.310000e-02
20 9.800000e-03 1.140000e-02
18 1.380000e-02 1.980000e-02
17 1.190000e-02 1.730000e-02
16 1.420000e-02 1.900000e-02
15 1.540000e-02 5.800000e-03
1000 1.000000e-04 1.155000e-01
100 1.600000e-03 9.820000e-02
65 2.700000e-03 8.170000e-02
50 3.400000e-03 9.950000e-02
40 5.000000e-03 7.520000e-02
30 9.100000e-03 1.720000e-02
26 6.900000e-03 1.110000e-02
23 9.000000e-03 5.010000e-02
20 1.140000e-02 3.860000e-02
18 1.380000e-02 1.070000e-02
17 1.240000e-02 3.860000e-02
16 1.630000e-02 1.040000e-02
15 1.680000e-02 5.600000e-03
1000 0.000000e+00 1.270000e-01
100 1.500000e-03 9.340000e-02
65 2.900000e-03 7.450000e-02
50 4.300000e-03 9.670000e-02
40 4.600000e-03 9.460000e-02
30 7.200000e-03 7.620000e-02
26 7.000000e-03 4.980000e-02
23 1.050000e-02 5.340000e-02
20 1.070000e-02 1.810000e-02
18 1.190000e-02 4.120000e-02
17 1.540000e-02 4.900000e-03
16 1.440000e-02 3.000000e-03
15 1.700000e-02 1.700000e-02
1000 0.000000e+00 1.230000e-01
100 1.000000e-03 1.011000e-01
65 2.800000e-03 8.470000e-02
50 3.300000e-03 9.960000e-02
40 4.800000e-03 6.840000e-02
30 6.200000e-03 6.910000e-02
26 9.400000e-03 4.770000e-02
23 9.300000e-03 2.560000e-02
20 1.070000e-02 1.850000e-02
18 1.100000e-02 4.360000e-02
17 1.330000e-02 8.000000e-03
16 1.490000e-02 1.540000e-02
15 1.640000e-02 4.300000e-03
1000 1.000000e-04 1.257000e-01
100 1.700000e-03 1.043000e-01
65 3.300000e-03 9.120000e-02
50 2.600000e-03 9.610000e-02
40 3.800000e-03 1.050000e-01
30 7.800000e-03 9.800000e-03
26 7.600000e-03 7.340000e-02
23 9.200000e-03 3.460000e-02
20 1.070000e-02 5.170000e-02
18 1.320000e-02 2.070000e-02
17 1.340000e-02 8.400000e-03
16 1.600000e-02 7.600000e-03
15 1.700000e-02 5.300000e-03
1000 0.000000e+00 1.187000e-01
100 1.100000e-03 9.380000e-02
65 3.000000e-03 8.340000e-02
50 3.400000e-03 9.910000e-02
40 4.400000e-03 9.380000e-02
30 6.400000e-03 7.710000e-02
26 9.300000e-03 7.620000e-02
23 1.060000e-02 4.190000e-02
20 1.130000e-02 5.600000e-02
18 1.470000e-02 2.040000e-02
17 1.290000e-02 1.760000e-02
16 1.560000e-02 1.180000e-02
15 1.790000e-02 1.550000e-02
1000 0.000000e+00 1.164000e-01
100 6.000000e-04 1.044000e-01
65 3.200000e-03 1.097000e-01
50 2.400000e-03 9.410000e-02
40 4.400000e-03 6.340000e-02
30 7.300000e-03 5.520000e-02
26 8.000000e-03 7.710000e-02
23 1.000000e-02 2.110000e-02
20 1.160000e-02 1.150000e-02
18 1.290000e-02 1.760000e-02
17 1.450000e-02 1.300000e-02
16 1.610000e-02 8.600000e-03
15 1.420000e-02 1.050000e-02
1000 1.000000e-04 1.622000e-01
100 1.500000e-03 1.122000e-01
65 2.200000e-03 9.100000e-02
50 3.100000e-03 1.053000e-01
40 4.600000e-03 8.390000e-02
30 5.800000e-03 8.450000e-02
26 6.800000e-03 7.690000e-02
23 1.080000e-02 3.890000e-02
20 1.130000e-02 3.300000e-02
18 1.230000e-02 4.930000e-02
17 1.340000e-02 6.200000e-03
16 1.440000e-02 1.130000e-02
15 1.750000e-02 1.340000e-02
1000 0.000000e+00 1.193000e-01
100 1.300000e-03 1.100000e-01
65 2.200000e-03 1.090000e-01
50 3.200000e-03 9.510000e-02
40 3.700000e-03 8.800000e-02
30 6.300000e-03 6.540000e-02
26 8.200000e-03 7.340000e-02
23 1.000000e-02 4.450000e-02
20 1.050000e-02 1.490000e-02
18 1.180000e-02 8.000000e-03
17 1.370000e-02 7.000000e-03
16 1.490000e-02 2.410000e-02
15 1.590000e-02 1.590000e-02
1000 0.000000e+00 1.152000e-01
100 1.400000e-03 1.047000e-01
65 2.000000e-03 9.280000e-02
50 3.400000e-03 8.270000e-02
40 3.900000e-03 6.940000e-02
30 6.600000e-03 7.800000e-02
26 8.200000e-03 5.270000e-02
23 8.100000e-03 5.270000e-02
20 9.500000e-03 3.720000e-02
18 1.320000e-02 1.450000e-02
17 1.230000e-02 3.740000e-02
16 1.450000e-02 3.800000e-03
15 1.660000e-02 7.100000e-03
1000 2.000000e-04 1.350000e-01
100 1.600000e-03 1.041000e-01
65 1.200000e-03 1.051000e-01
50 3.200000e-03 1.038000e-01
40 4.100000e-03 8.620000e-02
30 5.600000e-03 7.160000e-02
26 9.200000e-03 3.310000e-02
23 8.800000e-03 4.440000e-02
20 1.230000e-02 4.080000e-02
18 1.190000e-02 8.200000e-03
17 1.530000e-02 2.220000e-02
16 1.480000e-02 8.400000e-03
15 1.420000e-02 4.000000e-03
1000 0.000000e+00 1.156000e-01
100 1.300000e-03 1.072000e-01
65 2.400000e-03 9.970000e-02
50 2.900000e-03 1.013000e-01
40 4.600000e-03 7.790000e-02
30 7.100000e-03 3.720000e-02
26 8.500000e-03 4.750000e-02
23 1.080000e-02 2.250000e-02
20 1.140000e-02 2.100000e-02
18 1.080000e-02 1.730000e-02
17 1.600000e-02 1.560000e-02
16 1.680000e-02 1.670000e-02
15 1.910000e-02 5.300000e-03
1000 0.000000e+00 1.099000e-01
100 1.600000e-03 9.380000e-02
65 1.600000e-03 1.011000e-01
50 3.200000e-03 9.870000e-02
40 4.600000e-03 7.810000e-02
30 5.700000e-03 7.520000e-02
26 7.200000e-03 7.330000e-02
23 1.100000e-02 5.430000e-02
20 1.180000e-02 3.930000e-02
18 1.190000e-02 3.920000e-02
17 1.360000e-02 2.640000e-02
16 1.460000e-02 3.490000e-02
15 1.720000e-02 3.700000e-03
1000 2.000000e-04 1.153000e-01
100 1.100000e-03 1.009000e-01
65 2.600000e-03 9.620000e-02
50 3.600000e-03 8.020000e-02
40 4.600000e-03 6.540000e-02
30 7.900000e-03 5.330000e-02
26 6.200000e-03 6.050000e-02
23 1.260000e-02 3.680000e-02
20 1.060000e-02 3.810000e-02
18 1.450000e-02 3.300000e-03
17 1.470000e-02 1.440000e-02
16 1.470000e-02 4.100000e-03
15 1.700000e-02 4.300000e-03
1000 0.000000e+00 1.164000e-01
100 2.100000e-03 9.470000e-02
65 1.600000e-03 9.860000e-02
50 3.700000e-03 9.670000e-02
40 5.800000e-03 5.950000e-02
30 7.500000e-03 5.770000e-02
26 5.900000e-03 2.050000e-02
23 1.070000e-02 4.430000e-02
20 1.250000e-02 1.490000e-02
18 1.280000e-02 3.900000e-02
17 1.390000e-02 1.520000e-02
16 1.390000e-02 2.010000e-02
15 1.690000e-02 1.070000e-02
1000 0.000000e+00 1.063000e-01
100 1.400000e-03 1.058000e-01
65 2.600000e-03 9.010000e-02
50 3.500000e-03 7.410000e-02
40 5.100000e-03 8.640000e-02
30 6.900000e-03 7.680000e-02
26 7.900000e-03 7.600000e-03
23 8.700000e-03 6.350000e-02
20 1.030000e-02 1.280000e-02
18 1.320000e-02 1.800000e-02
17 1.460000e-02 3.920000e-02
16 1.440000e-02 5.700000e-03
15 1.610000e-02 9.000000e-03
1000 0.000000e+00 1.115000e-01
100 1.800000e-03 8.740000e-02
65 2.600000e-03 9.260000e-02
50 4.000000e-03 1.004000e-01
40 5.200000e-03 9.700000e-02
30 6.400000e-03 9.090000e-02
26 7.300000e-03 6.250000e-02
23 1.180000e-02 1.070000e-02
20 1.080000e-02 5.250000e-02
18 1.430000e-02 3.330000e-02
17 1.400000e-02 6.000000e-03
16 1.790000e-02 4.200000e-03
15 1.550000e-02 4.900000e-03
1000 0.000000e+00 1.162000e-01
100 1.500000e-03 1.188000e-01
65 1.600000e-03 1.087000e-01
50 3.200000e-03 1.072000e-01
40 5.100000e-03 7.920000e-02
30 5.800000e-03 7.760000e-02
26 8.700000e-03 6.460000e-02
23 7.900000e-03 2.750000e-02
20 1.120000e-02 7.250000e-02
18 1.200000e-02 2.820000e-02
17 1.250000e-02 9.300000e-03
16 1.620000e-02 1.650000e-02
15 1.510000e-02 8.400000e-03
1000 1.000000e-04 1.201000e-01
100 5.000000e-04 1.048000e-01
65 2.000000e-03 9.440000e-02
50 3.400000e-03 7.060000e-02
40 4.400000e-03 9.330000e-02
30 6.700000e-03 5.300000e-02
26 8.800000e-03 1.980000e-02
23 1.090000e-02 1.760000e-02
20 1.060000e-02 5.210000e-02
18 1.220000e-02 7.900000e-03
17 1.320000e-02 2.310000e-02
16 1.550000e-02 5.400000e-03
15 1.580000e-02 1.420000e-02
1000 0.000000e+00 1.234000e-01
100 1.700000e-03 1.088000e-01
65 2.400000e-03 1.065000e-01
50 3.800000e-03 8.750000e-02
40 5.100000e-03 8.320000e-02
30 7.500000e-03 6.240000e-02
26 7.400000e-03 6.800000e-02
23 9.100000e-03 5.900000e-02
20 1.190000e-02 2.140000e-02
18 1.250000e-02 3.600000e-02
17 1.440000e-02 5.100000e-03
16 1.590000e-02 9.900000e-03
15 1.830000e-02 6.200000e-03
1000 0.000000e+00 1.278000e-01
100 9.000000e-04 1.092000e-01
65 2.500000e-03 1.024000e-01
50 4.100000e-03 8.190000e-02
40 5.300000e-03 8.720000e-02
30 5.900000e-03 6.800000e-02
26 8.500000e-03 4.810000e-02
23 8.800000e-03 6.480000e-02
20 1.150000e-02 1.460000e-02
18 1.280000e-02 1.390000e-02
17 1.640000e-02 5.500000e-03
16 1.330000e-02 2.550000e-02
15 1.600000e-02 1.960000e-02
1000 2.000000e-04 1.060000e-01
100 1.700000e-03 1.026000e-01
65 2.700000e-03 1.045000e-01
50 2.900000e-03 7.930000e-02
40 4.300000e-03 8.370000e-02
30 6.200000e-03 6.700000e-02
26 1.010000e-02 6.360000e-02
23 9.600000e-03 5.530000e-02
20 1.050000e-02 2.980000e-02
18 1.440000e-02 2.190000e-02
17 1.240000e-02 7.100000e-03
16 1.410000e-02 6.600000e-03
15 1.680000e-02 4.500000e-03
1000 1.000000e-04 1.478000e-01
100 1.200000e-03 1.094000e-01
65 2.200000e-03 9.800000e-02
50 3.600000e-03 1.019000e-01
40 4.300000e-03 8.320000e-02
30 6.900000e-03 5.180000e-02
26 8.900000e-03 7.110000e-02
23 1.000000e-02 5.460000e-02
20 1.090000e-02 2.270000e-02
18 1.270000e-02 4.100000e-02
17 1.680000e-02 1.740000e-02
16 1.470000e-02 3.500000e-03
15 1.580000e-02 7.700000e-03
1000 0.000000e+00 1.201000e-01
100 1.100000e-03 1.070000e-01
65 2.400000e-03 9.910000e-02
50 2.700000e-03 8.200000e-02
40 4.700000e-03 1.820000e-02
30 4.800000e-03 5.030000e-02
26 7.200000e-03 6.720000e-02
23 1.000000e-02 6.510000e-02
20 1.160000e-02 3.190000e-02
18 1.250000e-02 1.480000e-02
17 1.350000e-02 2.040000e-02
16 1.620000e-02 4.000000e-03
15 1.550000e-02 7.700000e-03
1000 0.000000e+00 1.257000e-01
100 1.500000e-03 1.181000e-01
65 1.600000e-03 9.120000e-02
50 3.000000e-03 8.950000e-02
40 3.700000e-03 7.360000e-02
30 5.400000e-03 7.830000e-02
26 7.700000e-03 4.090000e-02
23 6.800000e-03 5.300000e-02
20 1.070000e-02 2.780000e-02
18 1.390000e-02 7.700000e-03
17 1.310000e-02 1.820000e-02
16 1.550000e-02 1.270000e-02
15 1.570000e-02 7.900000e-03
1000 0.000000e+00 1.282000e-01
100 2.800000e-03 6.650000e-02
65 2.000000e-03 1.041000e-01
50 3.500000e-03 4.340000e-02
40 4.700000e-03 7.380000e-02
30 7.400000e-03 5.520000e-02
26 7.000000e-03 2.770000e-02
23 1.000000e-02 1.660000e-02
20 1.170000e-02 3.700000e-02
18 1.430000e-02 7.000000e-03
17 1.360000e-02 3.840000e-02
16 1.450000e-02 5.500000e-03
15 1.620000e-02 3.400000e-03
1000 0.000000e+00 1.121000e-01
100 1.500000e-03 9.310000e-02
65 1.900000e-03 9.640000e-02
50 3.300000e-03 9.630000e-02
40 5.000000e-03 5.200000e-02
30 8.100000e-03 7.950000e-02
26 9.000000e-03 2.840000e-02
23 8.000000e-03 4.770000e-02
20 1.040000e-02 4.640000e-02
18 1.390000e-02 1.620000e-02
17 1.500000e-02 1.960000e-02
16 1.460000e-02 3.500000e-02
15 1.880000e-02 3.900000e-03
1000 1.000000e-04 1.380000e-01
100 2.000000e-03 1.164000e-01
65 2.200000e-03 8.420000e-02
50 2.600000e-03 8.080000e-02
40 4.700000e-03 7.020000e-02
30 5.400000e-03 4.640000e-02
26 7.700000e-03 7.540000e-02
23 7.500000e-03 6.210000e-02
20 1.250000e-02 1.080000e-02
18 1.280000e-02 3.340000e-02
17 1.540000e-02 2.280000e-02
16 1.390000e-02 6.900000e-03
15 1.750000e-02 1.350000e-02
1000 0.000000e+00 1.203000e-01
100 1.200000e-03 1.041000e-01
65 1.300000e-03 1.101000e-01
50 3.400000e-03 1.039000e-01
40 4.900000e-03 8.440000e-02
30 8.200000e-03 8.650000e-02
26 7.900000e-03 6.250000e-02
23 8.100000e-03 6.260000e-02
20 1.250000e-02 2.820000e-02
18 1.390000e-02 8.400000e-03
17 1.500000e-02 4.340000e-02
16 1.580000e-02 8.100000e-03
15 1.610000e-02 4.000000e-03
1000 0.000000e+00 1.119000e-01
100 1.900000e-03 1.207000e-01
65 3.100000e-03 1.007000e-01
50 3.200000e-03 8.030000e-02
40 4.500000e-03 8.450000e-02
30 7.100000e-03 5.310000e-02
26 9.300000e-03 7.320000e-02
23 9.600000e-03 2.660000e-02
20 1.260000e-02 1.410000e-02
18 1.380000e-02 1.700000e-02
17 1.510000e-02 2.550000e-02
16 1.600000e-02 1.020000e-02
15 1.530000e-02 1.170000e-02
1000 0.000000e+00 1.102000e-01
100 9.000000e-04 1.162000e-01
65 1.800000e-03 1.040000e-01
50 3.300000e-03 9.600000e-02
40 4.800000e-03 8.560000e-02
30 6.100000e-03 8.110000e-02
26 6.000000e-03 1.110000e-02
23 8.300000e-03 6.010000e-02
20 1.120000e-02 1.060000e-02
18 1.220000e-02 2.160000e-02
17 1.280000e-02 2.910000e-02
16 1.530000e-02 2.610000e-02
15 1.450000e-02 2.920000e-02
1000 1.000000e-04 1.210000e-01
100 1.400000e-03 1.119000e-01
65 2.400000e-03 1.037000e-01
50 4.000000e-03 1.098000e-01
40 3.600000e-03 8.780000e-02
30 7.700000e-03 5.410000e-02
26 6.800000e-03 1.300000e-02
23 1.010000e-02 6.200000e-02
20 1.020000e-02 5.320000e-02
18 1.320000e-02 1.650000e-02
17 1.420000e-02 2.220000e-02
16 1.600000e-02 1.110000e-02
15 1.730000e-02 6.200000e-03
1000 0.000000e+00 1.249000e-01
100 1.400000e-03 1.130000e-01
65 2.700000e-03 6.890000e-02
50 4.200000e-03 5.860000e-02
40 4.700000e-03 8.250000e-02
30 7.600000e-03 1.720000e-02
26 8.500000e-03 6.940000e-02
23 9.400000e-03 1.460000e-02
20 9.700000e-03 1.160000e-02
18 1.340000e-02 1.090000e-02
17 1.560000e-02 1.790000e-02
16 1.630000e-02 1.130000e-02
15 1.550000e-02 7.000000e-03
1000 0.000000e+00 1.323000e-01
100 1.600000e-03 9.930000e-02
65 1.600000e-03 1.030000e-01
50 3.500000e-03 8.630000e-02
40 5.100000e-03 7.080000e-02
30 6.900000e-03 7.780000e-02
26 8.600000e-03 3.640000e-02
23 9.900000e-03 4.200000e-02
20 1.220000e-02 5.020000e-02
18 1.340000e-02 1.370000e-02
17 1.170000e-02 1.230000e-02
16 1.390000e-02 6.700000e-03
15 1.880000e-02 6.300000e-03
1000 1.000000e-04 1.481000e-01
100 7.000000e-04 9.450000e-02
65 2.900000e-03 6.250000e-02
50 2.800000e-03 9.860000e-02
40 4.300000e-03 6.210000e-02
30 5.900000e-03 7.050000e-02
26 8.600000e-03 5.950000e-02
23 9.000000e-03 5.690000e-02
20 1.170000e-02 1.430000e-02
18 1.250000e-02 1.100000e-02
17 1.360000e-02 3.370000e-02
16 1.360000e-02 8.500000e-03
15 1.320000e-02 2.500000e-02
1000 3.000000e-04 1.137000e-01
100 1.600000e-03 1.077000e-01
65 1.700000e-03 9.890000e-02
50 2.900000e-03 1.018000e-01
40 4.800000e-03 6.210000e-02
30 5.400000e-03 7.600000e-02
26 7.900000e-03 3.010000e-02
23 9.500000e-03 2.050000e-02
20 1.200000e-02 1.600000e-02
18 1.270000e-02 1.070000e-02
17 1.420000e-02 1.270000e-02
16 1.260000e-02 1.000000e-02
15 1.390000e-02 4.900000e-03
1000 1.000000e-04 1.195000e-01
100 1.300000e-03 1.066000e-01
65 2.800000e-03 8.660000e-02
50 2.600000e-03 9.900000e-02
40 4.300000e-03 9.000000e-02
30 7.400000e-03 5.060000e-02
26 7.500000e-03 2.880000e-02
23 9.800000e-03 6.630000e-02
20 1.180000e-02 1.710000e-02
18 1.370000e-02 1.320000e-02
17 1.560000e-02 2.210000e-02
16 1.370000e-02 1.300000e-02
15 1.840000e-02 7.800000e-03
1000 1.000000e-04 1.319000e-01
100 1.300000e-03 1.104000e-01
65 2.700000e-03 7.800000e-02
50 3.300000e-03 1.037000e-01
40 5.000000e-03 7.820000e-02
30 6.700000e-03 6.730000e-02
26 7.000000e-03 4.600000e-02
23 1.010000e-02 3.210000e-02
20 1.020000e-02 5.530000e-02
18 1.280000e-02 5.700000e-03
17 1.240000e-02 1.300000e-02
16 1.320000e-02 1.440000e-02
15 1.760000e-02 5.900000e-03
1000 0.000000e+00 1.162000e-01
100 1.200000e-03 9.820000e-02
65 2.800000e-03 8.960000e-02
50 5.100000e-03 9.800000e-02
40 3.500000e-03 9.410000e-02
30 5.100000e-03 6.400000e-02
26 7.400000e-03 5.390000e-02
23 9.800000e-03 1.830000e-02
20 1.280000e-02 5.700000e-03
18 1.240000e-02 2.690000e-02
17 1.410000e-02 1.070000e-02
16 1.410000e-02 6.700000e-03
15 1.580000e-02 7.400000e-03
1000 0.000000e+00 1.220000e-01
100 1.700000e-03 1.023000e-01
65 1.600000e-03 1.032000e-01
50 2.600000e-03 9.340000e-02
40 4.100000e-03 9.170000e-02
30 6.400000e-03 6.110000e-02
26 8.100000e-03 3.530000e-02
23 9.400000e-03 6.620000e-02
20 1.050000e-02 9.400000e-03
18 1.390000e-02 1.020000e-02
17 1.350000e-02 2.670000e-02
16 1.500000e-02 2.970000e-02
15 1.690000e-02 5.000000e-03
1000 0.000000e+00 1.322000e-01
100 1.300000e-03 1.076000e-01
65 2.300000e-03 1.078000e-01
50 3.000000e-03 9.460000e-02
40 3.600000e-03 8.640000e-02
30 6.400000e-03 6.540000e-02
26 8.900000e-03 2.200000e-02
23 9.700000e-03 6.600000e-03
20 9.300000e-03 7.800000e-03
18 1.430000e-02 2.820000e-02
17 1.470000e-02 8.800000e-03
16 1.560000e-02 5.800000e-03
15 1.680000e-02 9.700000e-03
1000 0.000000e+00 1.156000e-01
100 8.000000e-04 1.172000e-01
65 2.800000e-03 9.680000e-02
50 3.700000e-03 9.730000e-02
40 4.100000e-03 8.270000e-02
30 7.600000e-03 8.060000e-02
